admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,disappointment,disapproval,disgust,excitement,gratitude,joy,love,optimism,realization,sadness,surprise,text_path,split
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004157.txt,train
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004158.txt,cal
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004159.txt,cal
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004160.txt,train
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004161.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004162.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004163.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004164.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004165.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004166.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004167.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004168.txt,train
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004169.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004170.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004171.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004172.txt,cal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004173.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004174.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004175.txt,cal
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004176.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004177.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004178.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004179.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004180.txt,train
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004181.txt,train
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004182.txt,test
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_004183.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004184.txt,train
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_004185.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004186.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004187.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,paragraphs/paragraph_004188.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_004189.txt,test
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004190.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_004191.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004192.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004193.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004194.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004195.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004196.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004197.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_004198.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004199.txt,train
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004200.txt,test
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004201.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004202.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004203.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004204.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004205.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004206.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004207.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004208.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004209.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004210.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004211.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004212.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004213.txt,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004214.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,paragraphs/paragraph_004215.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004216.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004217.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004218.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004219.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004220.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004221.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_004222.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004223.txt,cal
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004224.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004225.txt,train
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_004226.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004227.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004228.txt,test
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004229.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004230.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_004231.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004232.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004233.txt,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004234.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004235.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004236.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004237.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004238.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004239.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004240.txt,train
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004241.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004242.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004243.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004244.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_004245.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004246.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004247.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004248.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004249.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004250.txt,cal
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_004251.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004252.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004253.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004254.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004255.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004256.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004257.txt,cal
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,paragraphs/paragraph_004258.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004259.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004260.txt,train
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,paragraphs/paragraph_004261.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004262.txt,cal
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004263.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004264.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004265.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004266.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004267.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004268.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004269.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004270.txt,cal
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004271.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004272.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004273.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004274.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004275.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004276.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_004277.txt,train
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_004278.txt,train
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_004279.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004280.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004281.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004282.txt,test
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004283.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004284.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004285.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004286.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004287.txt,cal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004288.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004289.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004290.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004291.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004292.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004293.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004294.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004295.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004296.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004297.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004298.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004299.txt,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004300.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_004301.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_004302.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004303.txt,test
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004304.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,paragraphs/paragraph_004305.txt,cal
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_004306.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004307.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004308.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004309.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004310.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004311.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004312.txt,cal
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004313.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004314.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004315.txt,cal
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004316.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004317.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004318.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004319.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004320.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004321.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004322.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004323.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004324.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004325.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004326.txt,cal
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004327.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004328.txt,cal
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004329.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004330.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004331.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004332.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004333.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004334.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004335.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004336.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004337.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004338.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004339.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004340.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004341.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004342.txt,train
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004343.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004344.txt,cal
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004345.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004346.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004347.txt,test
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004348.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004349.txt,cal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004350.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004351.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004352.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004353.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004354.txt,cal
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004355.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004356.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004357.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004358.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004359.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004360.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004361.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004362.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_004363.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004364.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004365.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004366.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004367.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004368.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004369.txt,train
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004370.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_004371.txt,train
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004372.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004373.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_004374.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_004375.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004376.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004377.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004378.txt,cal
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004379.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004380.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004381.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004382.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004383.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_004384.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004385.txt,cal
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004386.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_004387.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004388.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004389.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_004390.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004391.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004392.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004393.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004394.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_004395.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004396.txt,cal
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004397.txt,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004398.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_004399.txt,train
